Image,Object ID,Area,Edges,Center_x,Center_y,Width,Height,lbp_mean,lbp_std,Prediction
2024_001_small_NEOS_SCI_2024001234229.png,24,9,6,319.44444444444446,160.77777777777777,4,4,5.9375,3.1318674540918874,Debris
2024_001_small_NEOS_SCI_2024001234229.png,25,4,0,127.5,175.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,26,4,0,371.5,179.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,27,285,32,206.6701754385965,265.71228070175437,7,134,7.333688699360341,1.387791513432412,Debris
2024_001_small_NEOS_SCI_2024001234229.png,28,6,3,312.8333333333333,198.83333333333334,3,3,4.888888888888889,3.1071403231354586,Debris
2024_001_small_NEOS_SCI_2024001234229.png,29,8,6,87.25,203.75,3,4,5.5,3.013856886670854,Debris
2024_001_small_NEOS_SCI_2024001234229.png,30,3,1,197.33333333333334,203.66666666666666,2,2,4.75,3.766629793329841,Debris
2024_001_small_NEOS_SCI_2024001234229.png,31,4,0,53.5,207.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,32,1,0,289.0,217.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,33,2,0,345.0,222.5,1,2,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,34,4,0,95.5,239.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,35,3,1,143.66666666666666,241.33333333333334,2,2,4.75,3.766629793329841,Debris
2024_001_small_NEOS_SCI_2024001234229.png,36,3,1,360.0,259.0,3,1,3.6666666666666665,3.7712361663282534,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,37,1,0,266.0,262.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,38,9,6,83.88888888888889,286.3333333333333,3,4,5.083333333333333,2.628635049264584,Debris
2024_001_small_NEOS_SCI_2024001234229.png,39,1,0,287.0,301.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,40,2,0,273.0,314.5,1,2,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,41,4,0,36.5,318.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,42,4,0,90.5,318.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,43,5,2,18.2,326.6,3,2,4.5,2.9297326385411577,Debris
2024_001_small_NEOS_SCI_2024001234229.png,44,1,0,217.0,331.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,45,2,0,291.5,343.0,2,1,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,46,4,3,304.0,343.75,3,2,4.666666666666667,3.681787005729087,Debris
2024_001_small_NEOS_SCI_2024001234512.png,1,4,3,147.0,3.25,3,2,4.666666666666667,3.6817870057290873,Debris
2024_001_small_NEOS_SCI_2024001234512.png,2,2,0,320.5,17.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234512.png,3,4,0,195.5,18.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234512.png,4,2,0,154.5,27.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234512.png,5,4,3,249.0,29.25,3,2,4.666666666666667,3.6817870057290873,Debris
2024_001_small_NEOS_SCI_2024001234512.png,6,6,3,36.833333333333336,30.833333333333332,3,3,4.888888888888889,3.1071403231354586,Debris
2024_001_small_NEOS_SCI_2024001234512.png,7,6,4,115.0,31.5,3,2,3.6666666666666665,0.9428090415820634,Debris
2024_001_small_NEOS_SCI_2024001234512.png,8,3,0,265.3333333333333,35.333333333333336,2,2,4.75,3.766629793329841,Debris
2024_001_small_NEOS_SCI_2024001234512.png,9,7,5,207.71428571428572,40.0,3,3,4.777777777777778,2.698879511442471,Debris
2024_001_small_NEOS_SCI_2024001234512.png,10,4,3,371.0,46.75,3,2,4.666666666666667,3.681787005729087,Debris
2024_001_small_NEOS_SCI_2024001234512.png,11,6,3,221.83333333333334,54.166666666666664,3,3,4.888888888888889,3.1071403231354586,Debris
2024_001_small_NEOS_SCI_2024001234512.png,12,6,4,48.5,56.0,2,3,3.6666666666666665,0.9428090415820634,Debris
